GraphNo,Stadd1,aCo,bCo,cCo
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
3,0,1,100,10000
